  1.953125000000000E-002        1024 Z
 -9.393125709917153E-009  1.435936321683901E-007 -1.765052244153865E-007
  8.374021442396931E-008  7.237238197163287E-008 -1.813205038231769E-007
  1.632987906637144E-007 -2.543630367399075E-008 -1.348471408265531E-007
  2.044875823125296E-007 -1.270410490812341E-007 -4.777585692882425E-008
  1.913679359010142E-007 -2.000391316151731E-007  6.550652578161918E-008
  1.225057443609387E-007 -2.273155787324999E-007  1.707709021039106E-007
  1.185252472771056E-008 -1.932382925335255E-007  2.405468078824060E-007
 -1.134655814572855E-007 -1.025436249376880E-007  2.490948191654949E-007
 -2.199314509331821E-007  3.060475838981029E-008  1.905129670901375E-007
 -2.810491825802078E-007  1.663625499366034E-007  7.170333005318516E-008
 -2.686024014729595E-007  2.769463200787165E-007 -7.890890405926740E-008
 -1.825420567232383E-007  3.224495447588634E-007 -2.298280312209760E-007
 -3.774108146310015E-008  2.877762556142251E-007 -3.372303392202495E-007
  1.374284204673667E-007  1.752253973721190E-007 -3.689674487049735E-007
  2.990844331169743E-007 -3.140000954343184E-010 -3.150661433787068E-007
  4.053929835084950E-007 -1.986427528631419E-007 -1.730939882394916E-007
  4.352768776460435E-007 -3.760668152382162E-007  2.614085131069888E-008
  3.713646692594950E-007 -5.045378249906556E-007  2.446952916057778E-007
  2.313924367805456E-007 -5.616075213452876E-007  4.605656563809231E-007
  4.046238636834267E-008 -5.776314640406218E-007  6.868936373114581E-007
 -1.786321875100130E-007 -6.309950785139774E-007  1.067674830589512E-006
 -5.340148483792416E-007 -9.510013373536770E-007  2.424170052534325E-006
 -2.049831427382778E-006 -3.052418591573288E-006  2.138752392948260E-005
  3.243943692210710E-005 -7.443395538101513E-006 -3.364706093320071E-005
 -6.211467048971987E-006  5.562897013220190E-006 -6.984798376640540E-006
  6.097017084542024E-006  1.628513625968409E-006 -3.750109719645545E-005
 -2.801379482269437E-005  2.375272410704053E-005  3.099830444067249E-005
  3.486273063559211E-006 -2.060644705129663E-006  4.614655716063251E-006
 -8.119346213044204E-008 -1.017670535749865E-006  5.180378562845938E-006
  1.494751792659345E-006 -3.044913320644782E-006  1.116352563240416E-007
 -6.864932585159146E-008  1.565223934041152E-006  3.425609505718267E-006
 -1.516886391713003E-006  2.417108300608691E-006  4.046250481092720E-006
 -6.303930350687018E-006  6.076485261649353E-007  1.204991866912595E-006
 -3.153999818637971E-005 -3.488081489373811E-005  1.194286588799017E-005
  3.795367259323200E-005  1.658295250468682E-005 -1.279169827261578E-006
  9.550557162094893E-006  6.662665057144759E-006  1.589416046396750E-006
  2.610843819141033E-005 -3.136171569520124E-005 -1.543660798273263E-004
 -9.757775171257202E-005  7.255367261407318E-005  8.070486026684648E-005
  1.432977302272453E-005  1.885696416500832E-005  1.173443137079355E-005
 -2.415398266328890E-006  1.019958683864840E-005  1.168251629806494E-006
 -1.552435141408584E-006  6.672543741182884E-006 -4.751765468531997E-006
  3.476908469921666E-006  1.149728808289111E-005 -7.577171732080707E-006
